id,cost
664,6.3636208
665,5.8335814
666,3.3005185
667,3.084876
668,2.4887464
669,16.227625
670,25.134008
671,12.36641
672,9.271457
673,24.423147
674,15.582283
675,7.639442
676,5.4658422
677,3.5705357
678,3.5505986
679,3.4947033
680,3.176719
681,27.971567
682,3.2465217
683,2.9466202
684,9.050403
685,13.668202
686,38.796455
687,21.872913
688,13.224711
689,10.9405985
690,8.275263
691,13.132948
692,23.96949
693,14.646999
694,6.4526486
695,4.174874
696,3.0074842
697,2.6902533
698,2.6399302
699,2.4620118
700,24.850386
701,15.376509
702,7.687544
703,5.547684
704,3.7150846
705,3.6825197
706,3.6482058
707,3.3905659
708,24.769215
709,15.803129
710,8.002631
711,5.68835
712,3.663257
713,3.629666
714,3.5899682
715,3.296268
716,7.361042
717,7.9057956
718,7.247236
719,6.5263376
720,6.13486
721,20.700119
722,14.143343
723,11.451042
724,10.827063
725,15.669883
726,9.997273
727,8.973041
728,7.848203
729,24.864578
730,16.188698
731,7.974872
732,5.6994534
733,3.6195548
734,3.5822127
735,3.533586
736,3.242577
737,25.9336
738,16.66042
739,9.049017
740,6.377138
741,4.3324943
742,4.261408
743,4.1793876
744,4.0199842
745,25.393959
746,16.355427
747,8.338985
748,5.9291606
749,3.8256574
750,3.7593434
751,3.6800396
752,3.494108
753,4.318878
754,4.36391
755,8.230593
756,6.7570558
757,6.246135
758,6.044799
759,5.154383
760,4.530398
761,3.454241
762,2.8419359
763,24.987015
764,9.079679
765,8.949471
766,5.1145887
767,4.8821516
768,5.2450504
769,2.564748
770,8.258964
771,15.671238
772,12.035061
773,30.874104
774,24.450724
775,16.752848
776,13.95403
777,8.057535
778,7.863401
779,5.990443
780,4.0688477
781,3.0329797
782,3.0011828
783,24.200344
784,8.273976
785,6.586827
786,3.218342
787,3.077203
788,18.461128
789,14.261829
790,12.117822
791,10.646625
792,26.567945
793,17.857958
794,10.193212
795,7.6618547
796,5.0189548
797,4.855353
798,4.7760878
799,4.5467367
800,42.517506
801,36.671448
802,16.267958
803,12.21029
804,8.4835205
805,6.348515
806,26.711842
807,20.190775
808,13.726241
809,8.755708
810,4.420761
811,3.9708564
812,3.920707
813,24.507881
814,15.764187
815,5.9019523
816,4.096296
817,2.580292
818,2.5636327
819,2.5519397
820,2.4834175
821,172.43927
822,129.12654
823,90.33138
824,63.683464
825,294.82974
826,190.67198
827,106.22697
828,68.906425
829,131.21066
830,80.9307
831,70.19352
832,51.639717
833,35.310825
834,31.274117
835,29.582306
836,24.794521
837,15.147627
838,9.999662
839,6.984438
840,6.8837776
841,6.7633166
842,6.6060066
843,8.511975
844,11.016588
845,4.9729233
846,12.706097
847,22.567356
848,12.462893
849,8.454932
850,8.093705
851,7.732405
852,2.0986662
853,22.081741
854,19.333805
855,15.230365
856,12.908719
857,22.469498
858,5.8358784
859,5.7476616
860,4.492485
861,4.6873336
862,43.043728
863,90.461296
864,64.50335
865,47.68508
866,35.814022
867,33.4372
868,126.76176
869,97.30095
870,78.46761
871,68.104675
872,28.660686
873,12.6716
874,2.6630328
875,27.545916
876,19.947231
877,11.810618
878,8.712576
879,5.510339
880,5.309449
881,5.2568064
882,4.996069
883,27.562649
884,20.006086
885,11.826538
886,8.700212
887,5.4972167
888,5.310895
889,5.258128
890,4.999323
891,25.997246
892,17.390474
893,9.089363
894,6.5023093
895,4.211195
896,4.171333
897,4.101253
898,4.0131345
899,38.261642
900,32.902702
901,17.320715
902,11.432603
903,5.8183875
904,5.5901656
905,5.5378637
906,5.326345
907,4.4117656
908,10.600723
909,7.1818786
910,6.0256033
911,5.2737336
912,27.770105
913,20.70256
914,10.67455
915,7.977001
916,5.0592017
917,5.021245
918,4.9561877
919,4.740151
920,27.260794
921,20.8707
922,10.088164
923,7.5688314
924,4.3502364
925,4.30186
926,4.231465
927,4.0402784
928,47.58191
929,37.362236
930,15.758372
931,10.872764
932,5.936184
933,5.0851607
934,4.9426265
935,4.653757
936,33.664413
937,9.43656
938,9.646587
939,7.5987434
940,7.4839563
941,7.0418267
942,18.419525
943,13.782796
944,11.722404
945,7.8116965
946,4.3231635
947,12.718916
948,7.3417106
949,28.16103
950,21.206747
951,11.925733
952,8.971602
953,5.8748875
954,5.7930264
955,5.7668123
956,5.680471
957,29.042389
958,23.822382
959,13.113701
960,9.49129
961,5.9087873
962,5.750365
963,5.715915
964,5.626074
965,31.04332
966,24.82652
967,13.8045225
968,9.235996
969,6.462703
970,6.14173
971,6.104864
972,6.0006547
973,27.077822
974,19.738665
975,9.879109
976,7.571925
977,5.109107
978,5.067793
979,4.989293
980,4.7462945
981,28.624727
982,23.130129
983,11.812033
984,8.768436
985,5.594125
986,5.501255
987,5.4669986
988,5.2812366
989,4.6295586
990,2.6558087
991,4.2206454
992,4.8986626
993,2.2210367
994,2.41154
995,56.540485
996,26.300364
997,16.699402
998,8.61077
999,6.3111286
1000,4.38536
1001,4.338558
1002,4.2532196
1003,4.0626035
1004,26.354246
1005,17.22147
1006,8.881235
1007,6.4873066
1008,4.3680487
1009,4.321817
1010,4.2326345
1011,4.046362
1012,29.254576
1013,22.636435
1014,12.28
1015,7.8990674
1016,6.139991
1017,6.0362782
1018,6.011625
1019,5.941928
1020,27.398907
1021,19.989866
1022,10.521431
1023,7.922194
1024,5.3392754
1025,5.308353
1026,5.264227
1027,4.9964375
1028,3.622745
1029,6.516174
1030,16.192675
1031,12.598229
1032,8.669077
1033,8.181462
1034,30.76227
1035,25.931532
1036,16.655102
1037,11.572214
1038,8.059371
1039,7.5966854
1040,7.2740955
1041,6.75099
1042,31.730253
1043,26.664524
1044,17.880816
1045,12.45091
1046,8.942151
1047,8.368717
1048,8.107112
1049,7.8011374
1050,2.533631
1051,29.931448
1052,23.280104
1053,13.822404
1054,9.276125
1055,6.387659
1056,6.035972
1057,5.9958944
1058,5.9049206
1059,3.8546546
1060,3.7016664
1061,2.4558113
1062,2.4578695
1063,2.9172919
1064,25.014265
1065,22.043022
1066,20.122639
1067,9.010367
1068,29.364561
1069,24.504913
1070,14.720739
1071,9.656245
1072,6.711658
1073,6.648359
1074,6.5806775
1075,6.4614882
1076,3.8934836
1077,16.74674
1078,28.400488
1079,21.83989
1080,11.968701
1081,8.758992
1082,6.2224145
1083,6.1739993
1084,6.132639
1085,6.0285664
1086,3.4756527
1087,3.1249955
1088,3.0336797
1089,2.976405
1090,5.596114
1091,5.4972453
1092,5.468207
1093,5.435178
1094,22.760239
1095,19.660358
1096,17.480583
1097,26.079187
1098,15.602806
1099,8.0953665
1100,5.528156
1101,3.7270703
1102,3.5386755
1103,3.4770765
1104,3.171072
1105,26.443085
1106,15.819779
1107,8.254296
1108,5.6588807
1109,3.9341447
1110,3.6310523
1111,3.5528526
1112,3.2837355
1113,17.230625
1114,11.668019
1115,9.30359
1116,6.8477488
1117,4.200474
1118,32.345306
1119,10.24918
1120,10.6074295
1121,6.9956813
1122,13.236335
1123,26.258999
1124,6.098997
1125,2.9819953
1126,23.766832
1127,13.744252
1128,6.2688494
1129,4.8963428
1130,3.0642853
1131,2.7046323
1132,2.6978261
1133,2.5762923
1134,25.70311
1135,13.800333
1136,10.094278
1137,24.962862
1138,15.89874
1139,8.20988
1140,5.7658257
1141,3.7338972
1142,3.6997976
1143,3.6431422
1144,3.4719872
1145,5.5031614
1146,13.598331
1147,3.2542944
1148,27.14883
1149,8.961726
1150,4.905139
1151,12.829614
1152,8.986162
1153,23.904804
1154,7.7213984
1155,3.9830334
1156,13.319006
1157,10.857109
1158,9.745017
1159,7.277716
1160,24.526922
1161,15.770415
1162,7.826846
1163,5.577175
1164,3.5889544
1165,3.5659895
1166,3.5208795
1167,3.194655
1168,23.832611
1169,16.872238
1170,8.915778
1171,7.3849454
1172,5.455228
1173,5.4546194
1174,5.455886
1175,5.452413
1176,23.704113
1177,16.550161
1178,8.595424
1179,7.1692266
1180,5.3360076
1181,5.33568
1182,5.334323
1183,5.3292627
1184,206.1742
1185,75.051254
1186,55.35425
1187,36.08346
1188,23.371134
1189,19.192173
1190,23.824833
1191,14.929766
1192,7.956461
1193,6.0429416
1194,3.182189
1195,3.1426194
1196,3.0972548
1197,2.9852374
1198,4.115323
1199,2.582348
1200,2.5372531
1201,8.085466
1202,27.703468
1203,20.58612
1204,11.1514635
1205,8.333014
1206,5.6657352
1207,5.637376
1208,5.614985
1209,5.504962
1210,27.35032
1211,19.81566
1212,10.29344
1213,7.837453
1214,5.359269
1215,5.331513
1216,5.2842793
1217,5.023388
1218,7.347814
1219,2.4606383
1220,2.120879
1221,3.3286119
1222,2.5020468
1223,6.7953477
1224,6.8480573
1225,27.15726
1226,19.4528
1227,10.819203
1228,8.015699
1229,5.3161936
1230,5.226532
1231,5.110703
1232,4.799895
1233,29.577478
1234,24.519073
1235,14.932011
1236,10.48848
1237,6.6651
1238,6.149978
1239,6.1045694
1240,5.9809413
1241,29.293943
1242,24.235107
1243,14.345549
1244,10.1284
1245,6.323977
1246,5.9443364
1247,5.91405
1248,5.8182764
1249,25.039137
1250,14.843136
1251,13.763663
1252,12.99618
1253,136.56003
1254,27.106052
1255,20.469765
1256,10.450049
1257,7.491474
1258,4.8921185
1259,4.840391
1260,4.789619
1261,4.587627
1262,2.4815323
1263,2.4874492
1264,26.331741
1265,17.38392
1266,8.788379
1267,6.262777
1268,4.1169825
1269,4.079315
1270,4.0272107
1271,3.9559755
1272,27.163828
1273,18.104847
1274,13.832352
1275,12.482496
1276,28.113375
1277,21.875793
1278,12.333744
1279,9.116705
1280,5.7311034
1281,5.6676683
1282,5.6284723
1283,5.491047
1284,10.351305
1285,28.573889
1286,22.497225
1287,12.063755
1288,9.126017
1289,5.8352513
1290,5.7964363
1291,5.7698274
1292,5.677522
1293,6.8967013
1294,9.06317
1295,27.235067
1296,19.495825
1297,10.464485
1298,7.9730535
1299,5.508945
1300,5.492541
1301,5.460949
1302,5.3065867
1303,27.210413
1304,19.473574
1305,10.441736
1306,7.9518223
1307,5.4989057
1308,5.4835353
1309,5.4512224
1310,5.281502
1311,27.210413
1312,19.473583
1313,10.441736
1314,7.9518223
1315,5.4989057
1316,5.4835353
1317,5.4512224
1318,5.281502
1319,208.97765
1320,24.442661
1321,15.468846
1322,7.8057175
1323,5.5642853
1324,3.5693045
1325,3.5506322
1326,3.505844
1327,3.2083132
1328,29.779295
1329,23.35955
1330,13.971354
1331,9.781066
1332,7.086426
1333,6.7398973
1334,6.6381702
1335,6.3451643
1336,38.697216
1337,33.553623
1338,26.90375
1339,24.592335
1340,27.966787
1341,20.582504
1342,12.035682
1343,8.94817
1344,5.760665
1345,5.697635
1346,5.6693926
1347,5.582725
1348,12.126613
1349,3.3497164
1350,3.2785304
1351,3.250825
1352,5.856976
1353,4.565108
1354,3.5489573
1355,3.0684958
1356,3.1407244
1357,26.689255
1358,15.385764
1359,8.625977
1360,6.3278875
1361,3.9718237
1362,3.5993693
1363,3.532588
1364,3.2909737
1365,26.118526
1366,15.945779
1367,8.940539
1368,5.99838
1369,3.9784129
1370,3.599241
1371,3.5405977
1372,3.2292593
1373,27.334211
1374,7.4970174
1375,3.5698357
1376,25.823517
1377,17.354992
1378,8.432985
1379,6.006245
1380,3.9350877
1381,3.800429
1382,3.7119756
1383,3.57475
1384,26.01181
1385,16.920364
1386,8.45802
1387,6.0772924
1388,4.0338
1389,4.011705
1390,3.9803183
1391,3.7270377
1392,26.653946
1393,17.855385
1394,9.268467
1395,6.77135
1396,4.378027
1397,4.3125243
1398,4.2244797
1399,4.046495
1400,29.198956
1401,22.594105
1402,11.310878
1403,6.585058
1404,5.515934
1405,5.4882083
1406,5.4537506
1407,5.363767
1408,23.978714
1409,16.547258
1410,10.378833
1411,7.900315
1412,5.977122
1413,3.1809986
1414,8.7408285
1415,67.2227
1416,50.00399
1417,30.35894
1418,16.962318
1419,10.921668
1420,9.831752
1421,9.537046
1422,7.0618086
1423,29.628582
1424,24.71769
1425,14.999989
1426,10.770223
1427,7.3663883
1428,6.8658323
1429,6.6523294
1430,6.436926
1431,29.676085
1432,24.871115
1433,14.677859
1434,10.608459
1435,6.508282
1436,6.313994
1437,6.245622
1438,6.0646496
1439,4.2187276
1440,26.724451
1441,17.982939
1442,10.097662
1443,7.5966997
1444,4.9471955
1445,4.8348455
1446,4.7592454
1447,4.545097
1448,48.632008
1449,9.872547
1450,6.480615
1451,12.115479
1452,98.61024
1453,39.09051
1454,74.7578
1455,17.5187
1456,15.191313
1457,24.539658
1458,19.49818
1459,13.477525
1460,10.102992
1461,9.161687
1462,8.70627
1463,8.2703705
1464,60.793392
1465,8.730666
1466,9.082611
1467,7.6981053
1468,6.882838
1469,6.553846
1470,19.68301
1471,8.7292
1472,95.03951
1473,55.849133
1474,44.178154
1475,26.968517
1476,18.656046
1477,8.658227
1478,7.5342364
1479,7.0912952
1480,6.508592
1481,3.5528948
1482,11.41286
1483,9.545559
1484,22.01215
1485,12.272191
1486,6.945859
1487,5.3109365
1488,3.0367243
1489,2.676275
1490,2.6013105
1491,2.479994
1492,12.40305
1493,9.215362
1494,7.63388
1495,5.930014
1496,23.213566
1497,15.116703
1498,8.366245
1499,8.080758
1500,7.484519
1501,5.51906
1502,3.1224155
1503,13.056086
1504,30.176046
1505,23.515839
1506,12.376908
1507,9.083116
1508,5.6661973
1509,5.558758
1510,5.5221047
1511,5.356098
1512,56.474537
1513,44.997257
1514,28.739769
1515,20.034271
1516,9.160743
1517,7.9204626
1518,7.4434915
1519,6.7401795
1520,27.806332
1521,20.554441
1522,10.807931
1523,8.09872
1524,4.8189073
1525,4.7054186
1526,4.6430674
1527,4.4401503
1528,11.863382
1529,4.0242624
1530,27.822517
1531,20.758753
1532,10.299362
1533,7.999949
1534,5.9729877
1535,5.927114
1536,5.9002147
1537,5.8220673
1538,11.144822
1539,7.1174965
1540,6.9809456
1541,5.7527723
1542,5.477608
1543,5.513292
1544,22.771334
1545,17.47325
1546,5.1652694
1547,43.42351
1548,167.45416
1549,4.768229
1550,5.055764
1551,8.42863
1552,27.322487
1553,19.49221
1554,10.605266
1555,8.072944
1556,5.564335
1557,5.541534
1558,5.5097027
1559,5.373904
1560,27.322487
1561,19.49221
1562,10.605266
1563,8.072944
1564,5.564335
1565,5.541534
1566,5.5097027
1567,5.3739033
1568,27.11626
1569,19.725977
1570,9.990784
1571,7.6482954
1572,5.182428
1573,5.1379886
1574,5.047222
1575,4.790599
1576,27.11626
1577,19.725977
1578,9.990784
1579,7.6482954
1580,5.182428
1581,5.1379886
1582,5.047222
1583,4.790599
1584,8.162778
1585,26.61541
1586,18.258564
1587,9.65689
1588,7.2751174
1589,4.6305265
1590,4.5883484
1591,4.5201383
1592,4.284081
1593,26.749647
1594,18.396103
1595,9.851528
1596,7.465406
1597,4.75125
1598,4.6948786
1599,4.622176
1600,4.4016504
1601,11.984025
1602,6.931773
1603,14.402734
1604,9.816413
1605,8.429365
1606,7.5044675
1607,24.300062
1608,14.105754
1609,9.000424
1610,7.942014
1611,5.119071
1612,4.2233515
1613,3.4632773
1614,2.870792
1615,6.7423463
1616,6.1852274
1617,5.7493067
1618,5.217435
1619,14.346617
1620,12.485878
1621,8.458878
1622,6.74326
1623,2.4001157
1624,27.014673
1625,18.268742
1626,10.32702
1627,7.6765957
1628,5.2716565
1629,5.0536194
1630,4.9745274
1631,4.7616324
1632,27.746464
1633,19.355904
1634,12.002835
1635,10.750702
1636,11.181056
1637,3.6992888
1638,3.5770836
1639,25.593443
1640,16.46892
1641,7.943903
1642,5.202769
1643,3.2959049
1644,3.1644194
1645,3.0955534
1646,2.9973116
1647,4.0271635
1648,3.927092
1649,5.9072914
1650,4.7196608
1651,4.096695
1652,15.620954
1653,29.70796
1654,23.085617
1655,13.7133255
1656,9.249289
1657,6.94829
1658,6.6515484
1659,6.613413
1660,6.3641887
1661,28.180178
1662,21.082031
1663,12.366907
1664,9.195264
1665,5.8566995
1666,5.789261
1667,5.7594852
1668,5.6716404
1669,22.528584
1670,8.752701
1671,59.50676
1672,27.940168
1673,22.155094
1674,11.509476
1675,8.351989
1676,4.942483
1677,4.8815036
1678,4.7897105
1679,4.5946097
1680,4.232936
1681,9.151962
1682,25.203487
1683,15.960224
1684,8.194334
1685,5.8080044
1686,3.8205316
1687,3.7577677
1688,3.6893206
1689,3.5576508
1690,7.797435
1691,19.025938
1692,14.73204
1693,12.820991
1694,11.267119
1695,24.939814
1696,16.460127
1697,8.036253
1698,5.711915
1699,3.6580465
1700,3.6419113
1701,3.5950553
1702,3.2705495
1703,24.939808
1704,16.460106
1705,8.036253
1706,5.711915
1707,3.6580465
1708,3.6419113
1709,3.5950553
1710,3.2705495
1711,17.62267
1712,15.788298
1713,13.557708
1714,11.537829
1715,13.295285
1716,11.620102
1717,9.099589
1718,7.8325977
1719,47.422443
1720,50.484184
1721,8.073089
1722,24.386642
1723,16.01635
1724,8.09041
1725,5.862701
1726,4.1930346
1727,4.1636677
1728,4.1080136
1729,4.016517
1730,8.304506
1731,10.944821
1732,8.205797
1733,2.5029805
1734,25.08778
1735,15.562196
1736,8.300704
1737,5.802664
1738,3.9405751
1739,3.8983529
1740,3.740286
1741,3.5531685
1742,24.633005
1743,15.365388
1744,7.9701915
1745,5.6298404
1746,3.6808767
1747,3.647159
1748,3.6011856
1749,3.2634192
1750,24.56683
1751,15.358972
1752,7.924002
1753,5.612284
1754,3.6609483
1755,3.6273754
1756,3.5869346
1757,3.2372143
1758,12.652874
1759,8.579446
1760,7.1027217
1761,5.816142
1762,13.658183
1763,11.683858
1764,9.083
1765,6.4818797
1766,4.828467
1767,12.111799
1768,8.038638
1769,5.9975657
1770,4.6120896
1771,6.3555126
1772,6.0703244
1773,5.991353
1774,5.7280397
1775,14.108675
1776,22.468536
1777,28.08265
1778,22.101759
1779,11.183333
1780,8.220575
1781,6.2531443
1782,6.23344
1783,6.1951265
1784,6.1050076
1785,56.610767
1786,46.970303
1787,33.522793
1788,16.259125
1789,7.988024
1790,7.7609076
1791,7.6819696
1792,7.5332985
1793,33.084538
1794,27.644115
1795,17.910942
1796,11.183005
1797,7.935582
1798,7.7797036
1799,7.743499
